combination,trial,ari_bio,ari_mc,clustering_score
tumor-normal-UMCU-RUMC,0,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,1,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,2,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,3,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,4,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,5,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,6,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,7,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,8,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,9,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,10,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,11,-0.00023411705759232793,0.9920140030334608,-0.9922481200910531
tumor-normal-UMCU-RUMC,12,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,13,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,14,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,15,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,16,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,17,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,18,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,19,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,20,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,21,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,22,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,23,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,24,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,25,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,26,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,27,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,28,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,29,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,30,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,31,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,32,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,33,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,34,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,35,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,36,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,37,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,38,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,39,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,40,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,41,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,42,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,43,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,44,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,45,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,46,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,47,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
tumor-normal-UMCU-RUMC,48,-0.00023411705759232793,0.9920140030334608,-0.9922481200910531
tumor-normal-UMCU-RUMC,49,-0.00022986493130195976,0.9910180039849639,-0.9912478689162658
